Date,spy
2001-11-09,73.51934814453125
2001-11-12,73.06928253173828
2001-11-13,74.71292877197266
2001-11-14,74.78467559814453
2001-11-15,74.92166137695312
2001-11-16,74.58899688720703
2001-11-19,75.50862121582031
2001-11-20,74.8759765625
2001-11-21,74.38027954101562
2001-11-23,75.449951171875
2001-11-26,75.61299896240234
2001-11-27,75.28687286376953
2001-11-28,73.92373657226562
2001-11-29,74.92166137695312
2001-11-30,74.3868179321289
2001-12-03,73.94331359863281
2001-12-04,75.1955337524414
2001-12-05,76.57177734375
2001-12-06,76.53263092041016
2001-12-07,76.02391052246094
2001-12-10,74.60205841064453
2001-12-11,74.45204162597656
2001-12-12,74.53681945800781
2001-12-13,73.0888900756836
2001-12-14,73.78678131103516
2001-12-17,74.54988098144531
2001-12-18,74.9933853149414
2001-12-19,75.52168273925781
2001-12-20,74.77816009521484
2001-12-21,75.2317123413086
2001-12-24,75.08773040771484
2001-12-26,75.50003051757812
2001-12-27,75.95816802978516
2001-12-28,75.91889190673828
2001-12-31,74.80631256103516
2002-01-02,75.61129760742188
2002-01-03,76.46863555908203
2002-01-04,76.97914123535156
2002-01-07,76.43597412109375
2002-01-08,76.25920867919922
2002-01-09,75.63748168945312
2002-01-10,75.97126007080078
2002-01-11,75.22515106201172
2002-01-14,74.75391387939453
2002-01-15,75.3625717163086
2002-01-16,73.83767700195312
2002-01-17,74.39396667480469
2002-01-18,74.05362701416016
2002-01-22,73.54312133789062
2002-01-23,74.10600280761719
2002-01-24,74.33504486083984
2002-01-25,74.3154296875
2002-01-28,74.51828002929688
2002-01-29,72.17530059814453
2002-01-30,73.21591186523438
2002-01-31,74.07325744628906
2002-02-01,73.72638702392578
2002-02-04,71.89388275146484
2002-02-05,71.44882202148438
2002-02-06,71.14122772216797
2002-02-07,70.69618225097656
2002-02-08,72.05093383789062
2002-02-11,72.93450164794922
2002-02-12,72.70539855957031
2002-02-13,73.47771453857422
2002-02-14,73.34027862548828
2002-02-15,72.57453155517578
2002-02-19,71.18048858642578
2002-02-20,72.378173828125
2002-02-21,70.87946319580078
2002-02-22,71.75648498535156
2002-02-25,72.94103240966797
2002-02-26,72.79051208496094
2002-02-27,73.07193756103516
2002-02-28,72.74468994140625
2002-03-01,74.4397964477539
2002-03-04,75.7552719116211
2002-03-05,75.51312255859375
2002-03-06,76.40971374511719
2002-03-07,76.2461166381836
2002-03-08,76.56686401367188
2002-03-11,76.73042297363281
2002-03-12,76.68465423583984
2002-03-13,75.9450912475586
2002-03-14,75.84037780761719
2002-03-15,76.56299591064453
2002-03-18,76.57611083984375
2002-03-19,77.08807373046875
2002-03-20,75.63754272460938
2002-03-21,75.67032623291016
2002-03-22,75.50626373291016
2002-03-25,74.56768035888672
2002-03-26,75.00090026855469
2002-03-27,75.19779205322266
2002-03-28,75.16497039794922
2002-04-01,75.19779205322266
2002-04-02,74.78429412841797
2002-04-03,74.25919342041016
2002-04-04,73.95075225830078
2002-04-05,73.96385192871094
2002-04-08,74.12134552001953
2002-04-09,73.60285186767578
2002-04-10,74.43639373779297
2002-04-11,72.58549499511719
2002-04-12,73.13031768798828
2002-04-15,72.5723876953125
2002-04-16,74.29859161376953
2002-04-17,74.14104461669922
2002-04-18,73.81941986083984
2002-04-19,74.08856964111328
2002-04-22,72.85462188720703
2002-04-23,72.53958892822266
2002-04-24,71.81106567382812
2002-04-25,71.85041046142578
2002-04-26,70.48523712158203
2002-04-29,70.13734436035156
2002-04-30,70.79369354248047
2002-05-01,71.6600570678711
2002-05-02,71.38440704345703
2002-05-03,70.60990905761719
2002-05-06,69.22499084472656
2002-05-07,68.98216247558594
2002-05-08,71.54849243164062
2002-05-09,70.72148132324219
2002-05-10,69.38914489746094
2002-05-13,70.80024719238281
2002-05-14,72.34268951416016
2002-05-15,72.06041717529297
2002-05-16,72.4345474243164
2002-05-17,72.78898620605469
2002-05-20,72.0013656616211
2002-05-21,71.34503173828125
2002-05-22,71.50257110595703
2002-05-23,72.26395416259766
2002-05-24,71.33844757080078
2002-05-28,70.95122528076172
2002-05-29,70.42613220214844
2002-05-30,70.22919464111328
2002-05-31,70.37362670898438
2002-06-03,68.5030517578125
2002-06-04,68.67372131347656
2002-06-05,69.31693267822266
2002-06-06,67.90576934814453
2002-06-07,67.82699584960938
2002-06-10,68.08951568603516
2002-06-11,66.92124938964844
2002-06-12,67.32817077636719
2002-06-13,66.65210723876953
2002-06-14,66.55368041992188
2002-06-17,68.33895111083984
2002-06-18,68.89686584472656
2002-06-19,67.28877258300781
2002-06-20,66.42897033691406
2002-06-21,65.39029693603516
2002-06-24,65.73278045654297
2002-06-25,64.25740051269531
2002-06-26,64.36283874511719
2002-06-27,65.48909759521484
2002-06-28,65.17955780029297
2002-07-01,63.90837478637695
2002-07-02,62.551536560058594
2002-07-03,62.907188415527344
2002-07-05,65.4100570678711
2002-07-08,64.59337615966797
2002-07-09,62.96648025512695
2002-07-10,60.67440414428711
2002-07-11,61.168373107910156
2002-07-12,60.49656677246094
2002-07-15,60.81928634643555
2002-07-16,59.64692687988281
2002-07-17,59.76548767089844
2002-07-18,57.82904815673828
2002-07-19,55.79384994506836
2002-07-22,54.14063262939453
2002-07-23,52.658660888671875
2002-07-24,55.8004264831543
2002-07-25,55.32619857788086
2002-07-26,56.38001251220703
2002-07-29,59.126590728759766
2002-07-30,59.897220611572266
2002-07-31,60.042118072509766
2002-08-01,58.47452163696289
2002-08-02,57.16383361816406
2002-08-05,55.174705505371094
2002-08-06,57.03206253051758
2002-08-07,58.026649475097656
2002-08-08,59.9037971496582
2002-08-09,60.12770080566406
2002-08-12,59.68644714355469
2002-08-13,58.599666595458984
2002-08-14,60.7402458190918
2002-08-15,61.58333206176758
2002-08-16,61.39891052246094
2002-08-19,62.83475875854492
2002-08-20,62.169517517089844
2002-08-21,63.06529998779297
2002-08-22,63.677791595458984
2002-08-23,62.307823181152344
2002-08-26,62.74253463745117
2002-08-27,62.01804733276367
2002-08-28,60.66120910644531
2002-08-29,60.687591552734375
2002-08-30,60.45043182373047
2002-09-03,58.145198822021484
2002-09-04,58.97508239746094
2002-09-05,58.47452163696289
2002-09-06,59.27806854248047
2002-09-09,59.7127799987793
2002-09-10,60.39775848388672
2002-09-11,60.022342681884766
2002-09-12,58.91582107543945
2002-09-13,59.06070327758789
2002-09-16,59.20561218261719
2002-09-17,57.848819732666016
2002-09-18,57.269203186035156
2002-09-19,55.78727340698242
2002-09-20,55.8057746887207
2002-09-23,55.34928512573242
2002-09-24,54.45614242553711
2002-09-25,55.8057746887207
2002-09-26,56.71878433227539
2002-09-27,54.74721908569336
2002-09-30,54.112091064453125
2002-10-01,56.712158203125
2002-10-02,55.011863708496094
2002-10-03,54.45614242553711
2002-10-04,53.457115173339844
2002-10-07,52.35224533081055
2002-10-08,53.172603607177734
2002-10-09,51.670780181884766
2002-10-10,53.34464645385742
2002-10-11,55.680076599121094
2002-10-14,55.99102020263672
2002-10-15,58.68373107910156
2002-10-16,57.26129913330078
2002-10-17,58.39921951293945
2002-10-18,58.6440544128418
2002-10-21,59.656272888183594
2002-10-22,59.226261138916016
2002-10-23,59.67612075805664
2002-10-24,58.45876693725586
2002-10-25,59.67612075805664
2002-10-28,59.2857780456543
2002-10-29,58.59770584106445
2002-10-30,59.16669464111328
2002-10-31,58.56464767456055
2002-11-01,59.722415924072266
2002-11-04,60.29142379760742
2002-11-05,60.76778793334961
2002-11-06,61.55506134033203
2002-11-07,60.046607971191406
2002-11-08,59.31224060058594
2002-11-11,58.39260482788086
2002-11-12,58.855743408203125
2002-11-13,58.915283203125
2002-11-14,60.026763916015625
2002-11-15,60.47004318237305
2002-11-18,59.86135482788086
2002-11-19,59.781959533691406
2002-11-20,61.111793518066406
2002-11-21,62.24971389770508
2002-11-22,61.80648422241211
2002-11-25,61.8462028503418
2002-11-26,60.66851806640625
2002-11-27,62.37543487548828
2002-11-29,62.17698287963867
2002-12-02,62.276206970214844
2002-12-03,61.44255828857422
2002-12-04,61.16472625732422
2002-12-05,60.4898796081543
2002-12-06,60.886863708496094
2002-12-09,59.21300506591797
2002-12-10,60.00691604614258
2002-12-11,60.059871673583984
2002-12-12,60.05323791503906
2002-12-13,59.10712432861328
2002-12-16,60.63545608520508
2002-12-17,60.10616683959961
2002-12-18,59.411476135253906
2002-12-19,58.988067626953125
2002-12-20,59.82975769042969
2002-12-23,59.84970474243164
2002-12-24,59.404239654541016
2002-12-26,59.430843353271484
2002-12-27,58.094482421875
2002-12-30,58.57982635498047
2002-12-31,58.65962600708008
2003-01-02,60.54777526855469
2003-01-03,60.73393630981445
2003-01-06,61.80438232421875
2003-01-07,61.651424407958984
2003-01-08,60.76054000854492
2003-01-09,61.70463562011719
2003-01-10,61.8708610534668
2003-01-13,61.850894927978516
2003-01-14,62.05035400390625
2003-01-15,61.43204116821289
2003-01-16,61.17938232421875
2003-01-17,60.27521896362305
2003-01-21,59.337772369384766
2003-01-22,58.61973571777344
2003-01-23,58.97874069213867
2003-01-24,57.42966842651367
2003-01-27,56.64510726928711
2003-01-28,57.06399154663086
2003-01-29,57.49612808227539
2003-01-30,56.133216857910156
2003-01-31,57.2169075012207
2003-02-03,57.32992172241211
2003-02-04,56.76482391357422
2003-02-05,56.412445068359375
2003-02-06,56.1464958190918
2003-02-07,55.461692810058594
2003-02-10,55.85395050048828
2003-02-11,55.468353271484375
2003-02-12,54.584102630615234
2003-02-13,54.75030517578125
2003-02-14,55.94707107543945
2003-02-18,56.93103790283203
2003-02-19,56.631839752197266
2003-02-20,56.066707611083984
2003-02-21,56.631839752197266
2003-02-24,55.714351654052734
2003-02-25,56.1597785949707
2003-02-26,55.34202575683594
2003-02-27,56.073360443115234
2003-02-28,56.4456901550293
2003-03-03,55.90714645385742
2003-03-04,55.0162467956543
2003-03-05,55.48163986206055
2003-03-06,55.0162467956543
2003-03-07,55.39523696899414
2003-03-10,54.06553649902344
2003-03-11,53.53361892700195
2003-03-12,53.89266586303711
2003-03-13,55.75424575805664
2003-03-14,55.93373489379883
2003-03-17,57.69560623168945
2003-03-18,58.034671783447266
2003-03-19,58.48012924194336
2003-03-20,58.60643005371094
2003-03-21,59.85737991333008
2003-03-24,57.868160247802734
2003-03-25,58.422203063964844
2003-03-26,58.12848663330078
2003-03-27,58.175209045410156
2003-03-28,57.88148880004883
2003-03-31,56.56645202636719
2003-04-01,57.43424987792969
2003-04-02,58.82271957397461
2003-04-03,58.54236602783203
2003-04-04,58.889461517333984
2003-04-07,58.775997161865234
2003-04-08,58.86946105957031
2003-04-09,58.09510040283203
2003-04-10,58.41552734375
2003-04-11,58.175209045410156
2003-04-14,59.37672805786133
2003-04-15,59.930824279785156
2003-04-16,58.909488677978516
2003-04-17,59.7839469909668
2003-04-21,59.84404754638672
2003-04-22,60.9721794128418
2003-04-23,61.53288269042969
2003-04-24,60.98550033569336
2003-04-25,60.231197357177734
2003-04-28,61.27250671386719
2003-04-29,61.48616027832031
2003-04-30,61.35264587402344
2003-05-01,61.345977783203125
2003-05-02,62.220401763916016
2003-05-05,62.10026168823242
2003-05-06,62.68770980834961
2003-05-07,62.34062194824219
2003-05-08,61.71311950683594
2003-05-09,62.56753921508789
2003-05-12,63.33518981933594
2003-05-13,63.22173309326172
2003-05-14,63.0882453918457
2003-05-15,63.48877716064453
2003-05-16,63.328548431396484
2003-05-19,61.84663772583008
2003-05-20,61.719791412353516
2003-05-21,61.84663772583008
2003-05-22,62.46074676513672
2003-05-23,62.587581634521484
2003-05-27,63.68232727050781
2003-05-28,63.862571716308594
2003-05-29,63.695655822753906
2003-05-30,64.7170181274414
2003-06-02,64.98401641845703
2003-06-03,65.25103759765625
2003-06-04,66.19225311279297
2003-06-05,66.51935577392578
2003-06-06,66.2590103149414
2003-06-09,65.58477020263672
2003-06-10,66.2523422241211
2003-06-11,66.95323181152344
2003-06-12,67.16016387939453
2003-06-13,66.45923614501953
2003-06-16,67.86104583740234
2003-06-17,67.86104583740234
2003-06-18,67.80101013183594
2003-06-19,66.76631927490234
2003-06-20,66.61894226074219
2003-06-23,65.93559265136719
2003-06-24,66.00257873535156
2003-06-25,65.33936309814453
2003-06-26,66.19022369384766
2003-06-27,65.42645263671875
2003-06-30,65.40634155273438
2003-07-01,66.00928497314453
2003-07-02,66.83999633789062
2003-07-03,66.14995574951172
2003-07-07,67.46305084228516
2003-07-08,67.76451873779297
2003-07-09,67.38267517089844
2003-07-10,66.52516174316406
2003-07-11,67.15489196777344
2003-07-14,67.483154296875
2003-07-15,67.33576202392578
2003-07-16,66.94051361083984
2003-07-17,65.98918151855469
2003-07-18,66.66583251953125
2003-07-21,65.84181213378906
2003-07-22,66.4380111694336
2003-07-23,66.48493957519531
2003-07-24,65.98248291015625
2003-07-25,67.14818572998047
2003-07-28,66.90029907226562
2003-07-29,66.59213256835938
2003-07-30,66.43135070800781
2003-07-31,66.58544158935547
2003-08-01,65.99588775634766
2003-08-04,65.99588775634766
2003-08-05,64.595703125
2003-08-06,64.97086334228516
2003-08-07,65.65422058105469
2003-08-08,65.84181213378906
2003-08-11,66.08966827392578
2003-08-12,66.692626953125
2003-08-13,66.35093688964844
2003-08-14,66.53184509277344
2003-08-15,66.73955535888672
2003-08-18,67.315673828125
2003-08-19,67.57026672363281
2003-08-20,67.29559326171875
2003-08-21,67.50997924804688
2003-08-22,66.83999633789062
2003-08-25,66.94720458984375
2003-08-26,67.06775665283203
2003-08-27,67.087890625
2003-08-28,67.50325775146484
2003-08-29,67.9588394165039
2003-09-02,68.86991882324219
2003-09-03,69.24514770507812
2003-09-04,69.2785873413086
2003-09-05,68.89008331298828
2003-09-08,69.45947265625
2003-09-09,69.00391387939453
2003-09-10,68.30720520019531
2003-09-11,68.5081558227539
2003-09-12,68.63545989990234
2003-09-15,68.3942642211914
2003-09-16,69.39248657226562
2003-09-17,69.25849151611328
2003-09-18,70.0758285522461
2003-09-19,69.71937561035156
2003-09-22,68.96617889404297
2003-09-23,69.22850036621094
2003-09-24,67.99778747558594
2003-09-25,67.43960571289062
2003-09-26,67.21761322021484
2003-09-29,67.876708984375
2003-09-30,67.21761322021484
2003-10-01,68.65009307861328
2003-10-02,68.89893341064453
2003-10-03,69.53108978271484
2003-10-06,69.84717559814453
2003-10-07,70.11620330810547
2003-10-08,69.94131469726562
2003-10-09,70.12964630126953
2003-10-10,70.32466888427734
2003-10-13,70.54660034179688
2003-10-14,70.79544067382812
2003-10-15,70.60712432861328
2003-10-16,70.88961791992188
2003-10-17,70.11620330810547
2003-10-20,70.64075469970703
2003-10-21,70.51968383789062
2003-10-22,69.63198852539062
2003-10-23,69.50422668457031
2003-10-24,69.65888214111328
2003-10-27,69.69247436523438
2003-10-28,70.64075469970703
2003-10-29,70.73487854003906
2003-10-30,70.88286590576172
2003-10-31,70.8155746459961
2003-11-03,71.2796401977539
2003-11-04,71.12496185302734
2003-11-05,71.17875671386719
2003-11-06,71.5553207397461
2003-11-07,71.02405548095703
2003-11-10,70.73487854003906
2003-11-11,70.71472930908203
2003-11-12,71.50829315185547
2003-11-13,71.52847290039062
2003-11-14,70.9231948852539
2003-11-17,70.56673431396484
2003-11-18,69.83375549316406
2003-11-19,70.42554473876953
2003-11-20,69.79338073730469
2003-11-21,70.08255767822266
2003-11-24,71.01062774658203
2003-11-25,71.2796401977539
2003-11-26,71.53519439697266
2003-11-28,71.58895874023438
2003-12-01,72.36235046386719
2003-12-02,72.18079376220703
2003-12-03,72.06646728515625
2003-12-04,72.36235046386719
2003-12-05,71.85797882080078
2003-12-08,72.34220886230469
2003-12-09,71.78402709960938
2003-12-10,71.7773208618164
2003-12-11,72.58428955078125
2003-12-12,72.72552490234375
2003-12-15,72.36235046386719
2003-12-16,72.73897552490234
2003-12-17,72.9676284790039
2003-12-18,73.78809356689453
2003-12-19,73.58268737792969
2003-12-22,74.09619140625
2003-12-23,74.14352416992188
2003-12-24,74.06916046142578
2003-12-26,74.12326049804688
2003-12-29,75.10977172851562
2003-12-30,75.12323760986328
2003-12-31,75.19083404541016
2004-01-02,75.15705871582031
2004-01-05,75.97461700439453
2004-01-06,76.04895782470703
2004-01-07,76.30574798583984
2004-01-08,76.60977172851562
2004-01-09,75.94086456298828
2004-01-12,76.5016860961914
2004-01-13,76.05573272705078
2004-01-14,76.69087219238281
2004-01-15,76.88004302978516
2004-01-16,77.18409729003906
2004-01-20,77.16384887695312
2004-01-21,77.77196502685547
2004-01-22,77.56925201416016
2004-01-23,77.31924438476562
2004-01-26,78.29226684570312
2004-01-27,77.48820495605469
2004-01-28,76.6030044555664
2004-01-29,76.6773452758789
2004-01-30,76.6773452758789
2004-02-02,77.00841522216797
2004-02-03,76.88004302978516
2004-02-04,76.25164031982422
2004-02-05,76.47466278076172
2004-02-06,77.33277130126953
2004-02-09,77.3530502319336
2004-02-10,77.60307312011719
2004-02-11,78.42739868164062
2004-02-12,78.14358520507812
2004-02-13,77.79222106933594
2004-02-17,78.4949722290039
2004-02-18,78.15036010742188
2004-02-19,77.85978698730469
2004-02-20,77.62332916259766
2004-02-23,77.42741394042969
2004-02-24,77.292236328125
2004-02-25,77.61656951904297
2004-02-26,77.66384887695312
2004-02-27,77.71791076660156
2004-03-01,78.48818969726562
2004-03-02,78.02872467041016
2004-03-03,78.17063903808594
2004-03-04,78.37335205078125
2004-03-05,78.63688659667969
2004-03-08,77.6773452758789
2004-03-09,77.36653900146484
2004-03-10,76.06924438476562
2004-03-11,75.08273315429688
2004-03-12,76.06924438476562
2004-03-15,75.13679504394531
2004-03-16,75.53543853759766
2004-03-17,76.38004302978516
2004-03-18,76.40032958984375
2004-03-19,75.30525970458984
2004-03-22,74.34918212890625
2004-03-23,74.22037506103516
2004-03-24,74.28135681152344
2004-03-25,75.26455688476562
2004-03-26,75.284912109375
2004-03-29,76.34270477294922
2004-03-30,76.600341796875
2004-03-31,76.68850708007812
2004-04-01,77.14956665039062
2004-04-02,77.73270416259766
2004-04-05,78.15990447998047
2004-04-06,77.90900421142578
2004-04-07,77.72591400146484
2004-04-08,77.54960632324219
2004-04-12,77.85475158691406
2004-04-13,76.7630844116211
2004-04-14,76.88516235351562
2004-04-15,76.59355926513672
2004-04-16,77.18348693847656
2004-04-19,77.18348693847656
2004-04-20,75.88835144042969
2004-04-21,76.39691925048828
2004-04-22,77.4682846069336
2004-04-23,77.54285430908203
2004-04-26,77.43431091308594
2004-04-27,77.502197265625
2004-04-28,76.49864959716797
2004-04-29,75.82735443115234
2004-04-30,75.23743438720703
2004-05-03,76.04432678222656
2004-05-04,75.98330688476562
2004-05-05,76.47151947021484
2004-05-06,75.81380462646484
2004-05-07,74.55940246582031
2004-05-10,73.79320526123047
2004-05-11,74.41700744628906
2004-05-12,74.89163208007812
2004-05-13,74.57974243164062
2004-05-14,74.61363983154297
2004-05-17,73.97624206542969
2004-05-18,74.34918212890625
2004-05-19,74.09154510498047
2004-05-20,74.32884216308594
2004-05-21,74.45765686035156
2004-05-24,74.76957702636719
2004-05-25,75.84091186523438
2004-05-26,76.10535430908203
2004-05-27,76.53254699707031
2004-05-28,76.5257568359375
2004-06-01,76.42403411865234
2004-06-02,76.70885467529297
2004-06-03,76.00366973876953
2004-06-04,76.60717010498047
2004-06-07,77.77338409423828
2004-06-08,77.88188934326172
2004-06-09,77.15635681152344
2004-06-10,77.53608703613281
2004-06-14,76.7698745727539
2004-06-15,77.31232452392578
2004-06-16,77.2987289428711
2004-06-17,77.18348693847656
2004-06-18,77.3290786743164
2004-06-21,77.0364761352539
2004-06-22,77.42440032958984
2004-06-23,78.0913314819336
2004-06-24,77.84629821777344
2004-06-25,77.47203063964844
2004-06-28,77.20660400390625
2004-06-29,77.52650451660156
2004-06-30,77.94159698486328
2004-07-01,76.85955047607422
2004-07-02,76.81873321533203
2004-07-06,76.14496612548828
2004-07-07,76.36954498291016
2004-07-08,75.83876037597656
2004-07-09,76.0361099243164
2004-07-12,76.07013702392578
2004-07-13,76.12460327148438
2004-07-14,75.89319610595703
2004-07-15,75.4032211303711
2004-07-16,75.3419418334961
2004-07-19,75.02210235595703
2004-07-20,75.9748764038086
2004-07-21,74.57296752929688
2004-07-22,74.77711486816406
2004-07-23,74.15100860595703
2004-07-26,74.00812530517578
2004-07-27,74.7022476196289
2004-07-28,74.92684936523438
2004-07-29,75.24667358398438
2004-07-30,75.43042755126953
2004-08-02,75.58694458007812
2004-08-03,75.00166320800781
2004-08-04,74.99486541748047
2004-08-05,73.76991271972656
2004-08-06,72.71509552001953
2004-08-09,72.81715393066406
2004-08-10,73.75629425048828
2004-08-11,73.60659790039062
2004-08-12,72.8035659790039
2004-08-13,72.94647216796875
2004-08-16,73.70185852050781
2004-08-17,74.11701202392578
2004-08-18,74.8791732788086
2004-08-19,74.66140747070312
2004-08-20,75.1854476928711
2004-08-23,74.99486541748047
2004-08-24,75.09695434570312
2004-08-25,75.60736083984375
2004-08-26,75.60736083984375
2004-08-27,75.84552001953125
2004-08-30,75.2194595336914
2004-08-31,75.61416625976562
2004-09-01,75.75704956054688
2004-09-02,76.61453247070312
2004-09-03,76.30150604248047
2004-09-07,76.80508422851562
2004-09-08,76.61453247070312
2004-09-09,76.54651641845703
2004-09-10,76.94121551513672
2004-09-13,77.19300079345703
2004-09-14,77.34954071044922
2004-09-15,76.76427459716797
2004-09-16,76.99565124511719
2004-09-17,77.3229751586914
2004-09-20,76.85828399658203
2004-09-21,77.19312286376953
